TotalFundingAmount	CbRank	Name Startup	ShortDescription	Location	Categories	HeadquartersRegions	FoundedDate	Founders	OperationStatus	FundingStatus	LastFundingType	NumberOfEmployees	LegalName	IpoStatus	CompanyType	Website	Facebook	Linkedin	Twitter	Email	PhoneNumber	Data e hora da Captura	URL
	713,364	EquipeA	EquipeA is a Brazilian startup that is involved in web development and transmission of events.	" Campo Grande,  Sao Paulo,  Brazil, "	" Events, Information Technology, Internet, Web Development, Web Hosting"		1996		Active			1-10		Private		" www.equipea.com.br "	http://www.facebook.com/EquipeA	https://www.linkedin.com/company/equipea/		atendimento@equipea.com.br	+55 67 3366-0082	27/01/2020 05:55:14	https://www.crunchbase.com/organization/equipea
	691,289	Bonoevento	BonoEvento is an online platform for management, registration, receipt, distribution, and issuance of certificates for various events.		" Internet"				Active			5		Private		" bonoevento.com/ "	https://www.facebook.com/Bonoevento/		https://twitter.com/bonoevento			27/01/2020 05:55:58	https://www.crunchbase.com/organization/bonoevento
	790,419	Campus Inteligente	Campus Inteligente is an online tool to identify the factors responsible for collecting waste and community information on universities.		" Communities, EdTech, Education, Information Services, Information Technology, Internet"				Active					Private		" www.campusinteligente.com.br "	https://www.facebook.com/CampusInteligente/		https://twitter.com/cainteligente			27/01/2020 05:56:42	https://www.crunchbase.com/organization/campus-inteligente
	654,065	MobVendas	MobVendas is a mobile and web sales management system that helps its users manage sales through mobile devices.	" Campo Grande,  Sao Paulo,  Brazil, "	" Internet, Mobile Devices, Sales, Sales Automation, Service Industry"		Feb 2012		Active			1-10		Private		" www.mobvendas.com.br/ "	https://www.facebook.com/mobvendas		https://twitter.com/mobvendas	suporte@mobvendas.com.br	1(113) 042-2545	27/01/2020 05:57:06	https://www.crunchbase.com/organization/mobvendas
	167,354	O1.com	O1.com is a web-based platform that offers content according to its users’ needs and based on their interests.	" Campo Grande,  Sao Paulo,  Brazil, "	" Content Delivery Network, Information Services, Internet"				Active			1-10		Private		" www.o1.com/ "						27/01/2020 05:57:57	https://www.crunchbase.com/organization/o1-com
	378,489	Pega Plantão	Pega Plantão offers a medical scales management solution that aims to improve the health system.	" Campo Grande,  Sao Paulo,  Brazil, "	" Health Care, Medical"		2011		Active			1-10		Private		" www.pegaplantao.com.br/ "	https://www.facebook.com/pegaplantao	https://www.linkedin.com/company/pega-plantão	https://twitter.com/pegaplantao	contato@pegaplantao.com.br		27/01/2020 05:58:48	https://www.crunchbase.com/organization/pega-plant%C3%A3o
	840,724	Meu Grande Dia	Meu Grande Dia is an online website that provides information about everything related to weddings and wedding planning services.	" Campo Grande,  Sao Paulo,  Brazil, "	" Beauty, Internet, Lifestyle, Online Portals, Wedding"				Active			1-10		Private					https://twitter.com/meugrandedia			27/01/2020 05:59:32	https://www.crunchbase.com/organization/meu-grande-dia
	770,250	Capital Caçambas	Capital Caçambas is a Brazilian company that specializes in dump buckets rental services, and it conducts transport and waste removal.	" Campo Grande,  Sao Paulo,  Brazil, "	" Real Estate, Recycling, Transportation, Waste Management"				Active					Private		" www.capitalcacambas.com.br "	https://www.facebook.com/capitalcacambas					27/01/2020 06:00:27	https://www.crunchbase.com/organization/capital-ca%C3%A7ambas
	570,039	Você Aprende Agora	Teach English for free to everyone who wants to learn it, no matter who or where this person is.	" Campo Grande,  Sao Paulo,  Brazil, "	" E-Learning, EdTech, Education, SaaS, Software"		Jun 2018		Active			1-10		Private		" www.voceaprendeagora.com/ "			https://twitter.com/vocaprendeagora	contato@voceaprendeagora.com	+556796461112	27/01/2020 06:00:47	https://www.crunchbase.com/organization/voc%C3%AA-aprende-agora
	790,878	Rural Centro	Rural Centro facilitates the relationship between rural producers and companies connected to the agricultural sector.	" Campo Grande,  Sao Paulo,  Brazil, "	" Advertising, Agriculture, Business Development, Internet, Marketing"		2007		Active			1-10		Private		" ruralcentro.uol.com.br/ "	https://www.facebook.com/pg/ruralcentro/	https://www.linkedin.com/company/rural-centro---a-rede-do-agroneg-cio	https://twitter.com/ruralcentro	ruralcentro@ruralcentro.com.br		27/01/2020 06:01:36	https://www.crunchbase.com/organization/rural-centro
	316,447	Portal Educação	Portal Educação provides online learning to professionals in search for career development and to large public for personal development.	" Campo Grande,  Sao Paulo,  Brazil, "	" Education, Professional Services, Software"		May 1, 2001		Active		Series A	101-250		Private		" www.portaleducacao.com.br "	http://www.facebook.com/portaleducacao	https://www.linkedin.com/company/portal-educa-o	http://twitter.com/portaleducacao	andre@portaleducacao.com.br		27/01/2020 06:02:30	https://www.crunchbase.com/organization/portal-educao
	834,661	Questões e Questões	Questões e Questões is an online platform for solving questions with comments from teachers and collaborators.	" Campo Grande,  Sao Paulo,  Brazil, "	" EdTech, Education, Online Portals, Software"		2013		Active			11-50		Private		" www.questoesequestoes.com.br/ "		https://www.linkedin.com/company/quest%C3%B5es-e-quest%C3%B5es-concursos/				27/01/2020 06:03:16	https://www.crunchbase.com/organization/quest%C3%B5es-e-quest%C3%B5es-concursos
	272,844	E-Laudo	E-Laudo is a mobile application developed  for the monitoring of rural properties.	" Dourados,  Mato Grosso do Sul,  Brazil, "	" Agriculture, AgTech, Software"				Active					Private		" www.elaudo.agr.br/ "	https://www.facebook.com/elaudobr/			contato@elaudo.agr.br		27/01/2020 06:04:05	https://www.crunchbase.com/organization/e-laudo
	560,014	Compre Rural	Compre Rural provides news, articles, and business for the agriculture sector.	" Campo Grande,  Sao Paulo,  Brazil, "	" Agriculture, Content, Information Services, News, Social News"				Active					Private		" www.comprerural.com/ "	https://www.facebook.com/comprerural/	https://www.linkedin.com/company/compre-rural/	https://twitter.com/comprerural	contato@comprerural.com	+55 67 3042-1635	27/01/2020 06:04:27	https://www.crunchbase.com/organization/compre-rural
	672,596	Cloud5 Studios	Cloud5 Studios is a game developer that develops games for Steam (Windows, Mac and Linux), and mobile devices (Android and iOS).	" Campo Grande,  Sao Paulo,  Brazil, "	" Casual Games, Gaming, Online Games"		2006		Active					Private		" www.cloud5.com.br/ "				contatos@cloud5.com.br	+55 (67) 99101-8515	27/01/2020 06:04:44	https://www.crunchbase.com/organization/cloud5-studios
	245,570	Syntropy	Syntropy is a biotechnology company	" California,  Usulutan,  El Salvador, "	" Biotechnology, Health Care"				Active					Private		" www.syntropy.com/ "						27/01/2020 06:05:32	https://www.crunchbase.com/organization/syntropy
	815,951	Insiders Marketing Digital	Insiders Marketing Digital is a Brazilian startup specialized in online relationship management and digital marketing.	" Campo Grande,  Sao Paulo,  Brazil, "	" Advertising, Digital Media, Internet, Marketing, Social Media"		Aug 12, 2013		Active			1-10		Private		" www.insidersmkt.com.br/ "	https://www.facebook.com/insidersmkt	https://www.linkedin.com/company/insiders-marketing-digital/	https://twitter.com/insidersmkt	contato@agenciainsiders.com.br	+55 31 3360-9515	27/01/2020 06:05:55	https://www.crunchbase.com/organization/insiders-marketing-digital
	690,575	Planeta EAD	Planeta EAD creates corporate universities and offers in-class and online courses, lectures, and trainings.	" Campo Grande,  Sao Paulo,  Brazil, "	" Consulting, Education, Training"		2011		Active			1-10		Private		" www.ultraeduc.com.br/ "	https://www.facebook.com/planetaead?_rdr=p	https://www.linkedin.com/company/planeta-ead/	https://twitter.com/planetaead	contato@planetaead.com.br	(678)187-8117	27/01/2020 06:06:16	https://www.crunchbase.com/organization/planeta-ead
	522,253	Ruralinfo	Ruralinfo is a national classifieds website for the agribusiness industry.	" Campo Grande,  Sao Paulo,  Brazil, "	" Agriculture, Classifieds, Internet, Web Browsers"				Active			1-10		Private		" www.ruralinfo.net "	https://www.facebook.com/ruralinfo.net		https://www.twitter.com/ruralinfo	ruralrights@gmail.com		27/01/2020 06:07:02	https://www.crunchbase.com/organization/ruralinfo
	695,757	Soul Deli Delicatessen	Soul Deli Delicatessen is an invitation only restaurant that offers its customers with healthy and light food.	" Campo Grande,  Sao Paulo,  Brazil, "	" B2C, E-Commerce, Marketplace, Retail, Wholesale, Wine And Spirits"		Jan 4, 2015		Active			1-10		Private		" souldeli.com.br/ "	https://www.facebook.com/souldelicg			souldelicg@gmail.com	+556733062003	27/01/2020 06:07:19	https://www.crunchbase.com/organization/soul-deli-delicatessen
	750,160	Grande Vendedor	Grande Vendedor offers sales personnel with eBooks, motivational videos, articles, movies, and courses on sales skills and techniques.	" Campo Grande,  Sao Paulo,  Brazil, "	" Content, Education, Internet"				Active					Private		" www.grandevendedor.com.br/ "	https://www.facebook.com/gvendedor		https://twitter.com/gdevendedor			27/01/2020 06:08:04	https://www.crunchbase.com/organization/grande-vendedor
	834,546	Zummbee	Zummbee connects service providers to customers with agility, security and simplicity.	" Campo Grande,  Sao Paulo,  Brazil, "	" B2B, B2C, Internet, SaaS, Software"		2017		Active			1-10		Private								27/01/2020 06:08:48	https://www.crunchbase.com/organization/zummbee
	785,218	Zeenflow	Zeenflow is an IT company that offers real-time team analysis platform.	" Campo Grande,  Sao Paulo,  Brazil, "	" Analytics, Artificial Intelligence, Information Technology"		2017		Active			1-10		Private		" www.zeenflow.com/ "	https://www.facebook.com/pg/zeenflow/	https://www.linkedin.com/company/zeenflow	https://twitter.com/zeenflow	equipe@zeenflow.com		27/01/2020 06:09:36	https://www.crunchbase.com/organization/zeenflow
	800,482	Profissa.de	Profissa.de is a marketplace that connects professionals to people who are looking for services with confidence and security.		" Marketplace, Service Industry, Social Media"		Sep 1, 2017		Active					Private		" www.profissa.de/ "	https://www.facebook.com/profissa.de/			marianasouza@profissa.de	+55 67 99901-5679	27/01/2020 06:09:51	https://www.crunchbase.com/organization/profissa-de
	779,383	Aberto 24 Horas	Aberto 24 Horas sells products online.	" Campo Grande,  Sao Paulo,  Brazil, "	" B2B, E-Commerce, Internet, Retail, Sales"		Apr 2015		Active			1-10		Private		" www.aberto24horas.info/ "	http://www.facebook.com/aberto24horas					27/01/2020 06:10:50	https://www.crunchbase.com/organization/aberto-24-horas
	834,373	TV Serra de Maracaju	TV SERRA DE MARACAJU is an online TV channel and TV Box which telecasts programs related to the towns of Aquidauana and Anastácio.	" Anastácio,  Mato Grosso do Sul,  Brazil, "	" Broadcasting, E-Commerce, Internet"				Closed			1-10		Private		" tvserrademaracaju.wixsite.com "			https://twitter.com/tvsmMS			27/01/2020 06:11:34	https://www.crunchbase.com/organization/tv-serra-de-maracaju
	832,236	LigaOfertas	LigaOfertas is an online platform that aggregates and displays collective product bids and deals.	" Campo Grande,  Sao Paulo,  Brazil, "	" E-Commerce, Email, Information Technology, Internet"		Apr 13, 2011		Closed					Private		" ligaofertas.com.br "	https://www.facebook.com/LigaOfertasBR/		https://twitter.com/ligaofertas			27/01/2020 06:12:20	https://www.crunchbase.com/organization/ligaofertas
	834,393	Fala City - Rede social	Fala City - Rede social is a free social network offering communication services for various sectors of the society.		" Communications Infrastructure, Internet, Social Network"				Closed					Private		" www.falacity.com.br "	http://www.facebook.com/FalaCity					27/01/2020 06:13:03	https://www.crunchbase.com/organization/fala-city-rede-social
	583,905	Se eu Morrer Primeiro	Se eu Morrer Primeiro is an online platform that serves its users as an online digital safe that stores their secrets till death.	" Campo Grande,  Sao Paulo,  Brazil, "	" Digital Media, E-Commerce, Information Technology, Internet"				Active					Private		" www.seeumorrerprimeiro.com.br "	http://www.facebook.com/SeEuMorrerPrimeiro					27/01/2020 06:13:47	https://www.crunchbase.com/organization/se-eu-morrer-primeiro
	823,167	Skalist	Skalist is an online platform that allows users to create their own classifieds sites.	" Campo Grande,  Sao Paulo,  Brazil, "	" Classifieds, E-Commerce, Internet"				Active			1-10		Private		" skalist.com/ "			https://twitter.com/myskalist			27/01/2020 06:14:36	https://www.crunchbase.com/organization/skalist
	555,167	Escola Agro	Escola Agro is a company that facilitates the understanding of agribusiness, with personalized and exclusive courses.	" Mato Grosso,  Minas Gerais,  Brazil, "	" Agriculture, E-Learning, Education"		2016		Active			1-10		Private		" www.escolaagro.com.br/ "	https://www.facebook.com/Escola-Agro-236078780300401/	https://www.linkedin.com/company/escolaagro/		contato@escolaagro.com.br		27/01/2020 06:15:34	https://www.crunchbase.com/organization/escola-agro
	680,868	Skoobtur	Skoobtur is an exclusive social network for tourism.	" Chapada Dos Guimarães,  Mato Grosso,  Brazil, "	" Social Network, Tourism, Travel"				Active					Private		" www.skoobtur.com/ "	https://www.facebook.com/skoobtur					27/01/2020 06:16:18	https://www.crunchbase.com/organization/skoobtur
	800,091	Eduwiki	Eduwiki is a software company that tracks all performance of the actual situation of education.	" Cuiabá,  Mato Grosso,  Brazil, "	" Document Management, EdTech, Education, Software"		Sep 2015		Active					Private		" www.eduwiki.com.br/ "	https://www.facebook.com/eduwikiescolar					27/01/2020 06:17:33	https://www.crunchbase.com/organization/eduwiki
	610,076	JahViu	JahViu is a geolocation service that enables its users to find and locate spots and events in their cities.	" Cuiabá,  Mato Grosso,  Brazil, "	" Events, Location Based Services, Travel"				Active					Private		" www.jahviu.com.br/ "	https://www.facebook.com/jahviuapp/			contato@jahviu.com.br	+556530274118	27/01/2020 06:17:49	https://www.crunchbase.com/organization/jahviu
	434,862	Master Fluency	Master Fluency delivers a ready-made English system that helps students become fluent and independent in the language.	" Rondonópolis,  Sao Paulo,  Brazil, "	" Education, Language Learning, Training"				Active					Private		" masterfluency.com.br/ "	https://www.facebook.com/pg/MasterFluency/			inglesja@inglesja.com		27/01/2020 06:18:33	https://www.crunchbase.com/organization/master-fluency
